ปี,เดือน,วัน,country.2,ค่า
2020,ตุลาคม,1,พระนครศรีอยุธยา,10
2020,ตุลาคม,2,พระนครศรีอยุธยา,12
2020,ตุลาคม,3,พระนครศรีอยุธยา,9
2020,ตุลาคม,4,พระนครศรีอยุธยา,7
2020,ตุลาคม,5,พระนครศรีอยุธยา,13
2020,ตุลาคม,6,พระนครศรีอยุธยา,14
2020,ตุลาคม,7,พระนครศรีอยุธยา,13
2020,ตุลาคม,8,พระนครศรีอยุธยา,9
2020,ตุลาคม,9,พระนครศรีอยุธยา,7
2020,ตุลาคม,10,พระนครศรีอยุธยา,8
2020,ตุลาคม,11,พระนครศรีอยุธยา,9
2020,ตุลาคม,15,พระนครศรีอยุธยา,11
2020,ตุลาคม,16,พระนครศรีอยุธยา,12
2020,ตุลาคม,17,พระนครศรีอยุธยา,4
2020,ตุลาคม,18,พระนครศรีอยุธยา,6
2020,ตุลาคม,19,พระนครศรีอยุธยา,6
2020,ตุลาคม,20,พระนครศรีอยุธยา,7
2020,ตุลาคม,21,พระนครศรีอยุธยา,6
2020,ตุลาคม,22,พระนครศรีอยุธยา,14
2020,ตุลาคม,23,พระนครศรีอยุธยา,26
2020,ตุลาคม,24,พระนครศรีอยุธยา,33
2020,ตุลาคม,25,พระนครศรีอยุธยา,32
2020,ตุลาคม,26,พระนครศรีอยุธยา,35
2020,ตุลาคม,27,พระนครศรีอยุธยา,20
2020,ตุลาคม,28,พระนครศรีอยุธยา,19
2020,ตุลาคม,29,พระนครศรีอยุธยา,14
2020,ตุลาคม,30,พระนครศรีอยุธยา,11
2020,ตุลาคม,31,พระนครศรีอยุธยา,17
2020,พฤศจิกายน,1,พระนครศรีอยุธยา,13
2020,พฤศจิกายน,2,พระนครศรีอยุธยา,17
2020,พฤศจิกายน,3,พระนครศรีอยุธยา,23
2020,พฤศจิกายน,4,พระนครศรีอยุธยา,23
2020,พฤศจิกายน,5,พระนครศรีอยุธยา,21
2020,พฤศจิกายน,6,พระนครศรีอยุธยา,25
2020,พฤศจิกายน,7,พระนครศรีอยุธยา,26
2020,พฤศจิกายน,8,พระนครศรีอยุธยา,37
2020,พฤศจิกายน,9,พระนครศรีอยุธยา,31
2020,พฤศจิกายน,10,พระนครศรีอยุธยา,30
2020,พฤศจิกายน,11,พระนครศรีอยุธยา,29
2020,พฤศจิกายน,12,พระนครศรีอยุธยา,21
2020,พฤศจิกายน,13,พระนครศรีอยุธยา,31
2020,พฤศจิกายน,14,พระนครศรีอยุธยา,40
2020,พฤศจิกายน,15,พระนครศรีอยุธยา,37
2020,พฤศจิกายน,16,พระนครศรีอยุธยา,25
2020,พฤศจิกายน,17,พระนครศรีอยุธยา,24
2020,พฤศจิกายน,18,พระนครศรีอยุธยา,27
2020,พฤศจิกายน,19,พระนครศรีอยุธยา,36
2020,พฤศจิกายน,20,พระนครศรีอยุธยา,33
2020,พฤศจิกายน,21,พระนครศรีอยุธยา,26
2020,พฤศจิกายน,22,พระนครศรีอยุธยา,19
2020,พฤศจิกายน,23,พระนครศรีอยุธยา,19
2020,พฤศจิกายน,24,พระนครศรีอยุธยา,17
2020,พฤศจิกายน,25,พระนครศรีอยุธยา,16
2020,พฤศจิกายน,26,พระนครศรีอยุธยา,16
2020,พฤศจิกายน,27,พระนครศรีอยุธยา,14
2020,พฤศจิกายน,28,พระนครศรีอยุธยา,19
2020,พฤศจิกายน,29,พระนครศรีอยุธยา,15
2020,พฤศจิกายน,30,พระนครศรีอยุธยา,13
2020,ธันวาคม,1,พระนครศรีอยุธยา,14
2020,ธันวาคม,2,พระนครศรีอยุธยา,13
2020,ธันวาคม,3,พระนครศรีอยุธยา,17
2020,ธันวาคม,4,พระนครศรีอยุธยา,20
2020,ธันวาคม,5,พระนครศรีอยุธยา,20
2020,ธันวาคม,6,พระนครศรีอยุธยา,21
2020,ธันวาคม,7,พระนครศรีอยุธยา,26
2020,ธันวาคม,8,พระนครศรีอยุธยา,21
2020,ธันวาคม,9,พระนครศรีอยุธยา,28
2020,ธันวาคม,10,พระนครศรีอยุธยา,38
2020,ธันวาคม,11,พระนครศรีอยุธยา,44
2020,ธันวาคม,12,พระนครศรีอยุธยา,41
2020,ธันวาคม,13,พระนครศรีอยุธยา,41
2020,ธันวาคม,14,พระนครศรีอยุธยา,54
2020,ธันวาคม,15,พระนครศรีอยุธยา,51
2020,ธันวาคม,16,พระนครศรีอยุธยา,19
2020,ธันวาคม,17,พระนครศรีอยุธยา,18
2020,ธันวาคม,18,พระนครศรีอยุธยา,17
2020,ธันวาคม,19,พระนครศรีอยุธยา,14
2020,ธันวาคม,20,พระนครศรีอยุธยา,17
2020,ธันวาคม,21,พระนครศรีอยุธยา,20
2020,ธันวาคม,22,พระนครศรีอยุธยา,29
2020,ธันวาคม,23,พระนครศรีอยุธยา,35
2020,ธันวาคม,24,พระนครศรีอยุธยา,34
2020,ธันวาคม,25,พระนครศรีอยุธยา,24
2020,ธันวาคม,26,พระนครศรีอยุธยา,28
2020,ธันวาคม,27,พระนครศรีอยุธยา,42
2020,ธันวาคม,28,พระนครศรีอยุธยา,39
